knowledge_base_name,knowledge_id,title,file_name,description,summary_status,updated_at
22-检查：综合检查与仪器,d68a78ee-768d-4c74-93e8-c6a9239f0276,同仁眼科诊疗指南-魏文斌 2014_weknora.mhtml,同仁眼科诊疗指南-魏文斌 2014_weknora.mhtml,"《同仁眼科诊疗指南》是由魏文斌主编、人民卫生出版社于2014年出版的眼科临床诊疗规范手册，内容基于北京同仁医院眼科百余年临床经验的积累。该院眼科为国家重点学科及首批国家临床重点专科，日接诊量达数千人次，为此本次修订旨在统一诊疗操作规范，以保障医疗质量。

在病史采集方面，指南规定了按一般资料、主诉、现病史、既往史、个人史、家族史逐项询问记录的要求，并强调两眼分别记录、患眼在先的注意事项。视功能检查部分详细介绍了远视力、近视力、视网膜功能、婴幼儿视力的检查方法，如国际标准视力表操作流程、指数/手动/光感的递进检测，以及注视反应、选择性观看、视动性眼震等婴幼儿检查法；同时涵盖动态与静态视野检查、色觉检查、立体视检查，并系统列出了伪装单眼全盲及视力减退的多种伪盲鉴别试验方法（如瞬目试验、三棱镜试验、Jackson试验等）及其与癔症性盲目、皮质盲、球后视神经炎的鉴别要点。

裂隙灯检查部分阐述了裂隙灯的结构、6种基本检查方法及角膜、前房、虹膜、瞳孔、晶状体、玻璃体、眼底等各部位的具体检查内容和操作要点，并介绍了前置镜、前房角镜等附件的应用。指南还涉及眼内感染性疾病的诊治，包括术后及外伤性眼内炎的急诊处理原则、内源性细菌性眼内炎的抗生素选择（头孢唑林、庆大霉素、环丙沙星等）及玻璃体切除术的适应证、晶状体过敏性眼内炎的诊断，以及虹膜囊肿（原发与继发性）和脉络膜血管瘤（孤立性与弥漫性）的临床表现、鉴别诊断与治疗方法。

书末附有大量临床参考数据，包括眼外肌解剖参数、眼眶及睫状神经节数据、小儿视力发育表、视力记录法换算表、WHO低视力与盲分级标准、各年龄调节力与近点距离、正常视野范围、隐斜及融合力参考值、眼压及激发试验正常参考值等。",completed,2026-08-06 13:41:09.031196+00
20-检查：角膜地形图、前节分析与共聚焦,33970c2c-5ed4-4f02-ac4c-ce4d9174f456,角膜地形图学-刘祖国 2000_weknora.mhtml,角膜地形图学-刘祖国 2000_weknora.mhtml,"本书系统介绍角膜地形图学的形成、基础理论、临床应用及检查判读方法。角膜地形图学是在计算机技术、图像处理技术、光学与眼科学发展的基础上形成的新兴交叉学科，研究重点从早期的角膜前表面形态观察，发展到对角膜前、后表面形态、屈光状态及角膜厚度的定量分析。书中回顾了从角膜镜、Placido盘、角膜曲率计到计算机辅助角膜地形图仪的发展历程，并介绍了基于Placido盘反射、立体三角和光学扫描等不同检测原理的仪器。

全书还阐述了角膜的大体解剖、显微结构、生理功能及其光学特性，强调角膜约承担眼球主要屈光力，角膜形态、泪膜、上皮状态和组织结构的细微变化均可能影响视功能。角膜地形图被广泛用于正常角膜研究、圆锥角膜和边缘部角膜变性等疾病的早期诊断，以及角膜接触镜设计、角膜屈光手术方案制定、手术量控制、术后变化和预后评价。

书中重点讨论了角膜散光及其地形图表现，区分规则散光与不规则散光，并分析外伤、翼状胬肉、白内障手术、角膜移植、巩膜手术及眼球变形等因素对角膜形态和散光的影响。同时介绍了PRK、LASIK及角膜基质内环植入术后的地形变化，包括角膜曲率、厚度和前后表面形态的改变，以及手术源性圆锥角膜等并发症的识别价值。

最后，本书提出阅读角膜地形图应结合仪器原理、图形类型、参数含义、正常范围、颜色编码方式及特殊疾病特征，并与临床表现和其他检查结果综合分析，从而提高角膜疾病诊断及角膜、眼前段手术设计的准确性。",completed,2026-08-07 03:56:48.527934+00
08-葡萄膜炎与眼内炎症,ad4fae95-735b-4a89-906e-7670e6254664,葡萄膜炎和免疫异常-Uwe Pleyer 2008_weknora.mhtml,葡萄膜炎和免疫异常-Uwe Pleyer 2008_weknora.mhtml,"该文为《葡萄膜炎和免疫异常》眼科综述性著作的节选，内容旨在介绍葡萄膜炎及多种免疫相关眼病的基础研究、临床表现和治疗进展，并在基础研究与临床实践之间建立联系。全书强调免疫病理、免疫遗传学、诊断和药物及手术治疗等主题，面向眼科医生、视光师及不同阶段的眼科医师。

节选首先讨论眼部变态反应，指出过敏性结膜炎是涉及IgE、Th2细胞、肥大细胞、嗜酸性粒细胞、细胞因子、趋化因子、黏附分子、神经肽和生长因子的眼表炎症。季节性、终年型、特应性角膜结膜炎和春季角膜结膜炎具有不同的临床特点，其中春季角膜结膜炎多见于儿童，表现为明显瘙痒、乳头或角膜缘病变，严重时可发生角膜溃疡、瘢痕并导致视力丧失。慢性炎症还可通过成纤维细胞、肌成纤维细胞及细胞外基质代谢异常，引起巨乳头形成、胶原沉积和结膜组织重构；MMPs与TIMPs失衡被认为与纤维化有关。

关于青少年型慢性关节炎合并葡萄膜炎，文中强调应由眼科和儿科医生密切协作，并尽早发现眼部并发症。治疗通常从足量局部糖皮质激素开始，必要时采用全身激素或结膜下注射；非甾体抗炎药可作为辅助治疗，但眼部疗效仍不确定。对于复发或激素副作用明显者，可考虑氨甲蝶呤、环孢霉素A及肿瘤坏死因子拮抗剂，不过这些药物对葡萄膜炎的长期疗效和潜在风险仍需进一步评估。

节选还系统概述葡萄膜炎玻璃体切除术的术后并发症、特殊适应证及禁忌证。术后可能出现低眼压、视网膜脱离、玻璃体积血和炎症复发。手术可用于药物治疗无效且严重影响视力的玻璃体混浊、视网膜前膜、玻璃体黄斑牵引、部分感染性视网膜炎及复杂性视网膜脱离，但对药物无效的黄斑囊样水肿等情况仍存在争议。急性活动性炎症、视力未受影响的病变、光感受器已受损的慢性黄斑水肿及某些稳定性视网膜脱离通常不宜手术。",completed,2026-08-07 00:36:44.189345+00
12-眼眶与眼肿瘤,2872ed0d-d2f1-4eba-a6ea-d958f8fd17d6,眼眶病磁共振诊断图谱-王宏 2006_weknora.mhtml,眼眶病磁共振诊断图谱-王宏 2006_weknora.mhtml,"《眼眶病磁共振（MRI）诊断图谱》由王宏、王发强、郑静昆主编，2006年由军事医学科学出版社出版。全书收录1300余幅眼眶病变图像，其中包括24幅彩色患者病变图像，资料均经病理证实，旨在为临床医师、眼科及手术医师提供诊断、鉴别诊断、教学和术前参考。

全书首先系统介绍眼眶的骨骼、软组织及MRI解剖。内容涉及眶骨结构、眶脂肪、眼外肌、眼球、视神经、三叉神经、眼动脉及眶内静脉等，并通过横轴位、矢状位和冠状位图像说明各解剖结构的MRI表现。书中指出，MRI具有无骨伪影、软组织分辨率高、组织特性显示清晰及可多方位成像等优势，能够观察液性病变与实性肿瘤的性质、视神经及视交叉病变，以及病灶边缘、内部结构和邻近组织受累范围。

疾病部分以病例图谱为主要形式，介绍眼肌病变、甲状腺相关性眼病及多种眼眶肿瘤。甲状腺相关性眼病是一种常见的自身免疫性突眼病，主要累及眼外肌和上睑提肌，MRI表现为肌腹梭形增厚而肌腱通常不增厚，并可伴有不同程度的信号改变和强化。肿瘤病例包括视神经脑膜瘤、脑膜瘤、转移瘤、腺样囊腺癌和副神经节细胞瘤等，分别展示病灶的位置、信号特点、强化方式、骨质破坏、视神经受压及邻近结构侵犯情况，并结合影像诊断与病理诊断进行对照。",completed,2026-08-07 02:43:32.858214+00
10-小儿眼科：斜视与弱视等,7b5072ec-b1a9-4aca-ac7f-c00dc4e1e64a,斜视弱视学-赵堪兴 2011_weknora.mhtml,斜视弱视学-赵堪兴 2011_weknora.mhtml,"《斜视弱视学》是由赵堪兴主编、人民卫生出版社2011年出版的眼视光学专业规划教材，为卫生部""十二五""规划教材，也是第二轮规划教材中新增的品种，与原《双眼视觉学》互为姊妹篇，侧重讲述斜视和弱视等与双眼视觉功能密切相关疾病的临床诊断和处理。教材前言指出，斜视和弱视的患病率分别约为3%和2%～4%，学习本教材需掌握三个基本知识：眼外肌解剖和眼球运动生理、双眼视觉生理和斜视后的代偿、视觉发育与弱视的形成，并强调规范化的专科检查技能（知觉功能检查和眼球运动功能检查）及早期干预的重要性。

在解剖章节中，教材系统介绍了七条眼外肌（四条直肌、两条斜肌及提上睑肌）的起点、走行、附着点和作用，如内直肌止点距角膜缘5.5mm、上直肌与视轴夹角23°等，并阐述了Tillaux螺旋、直肌pulley结构。神经支配方面，上直肌、下直肌、内直肌、下斜肌及提上睑肌受动眼神经支配，外直肌受展神经支配，上斜肌受滑车神经支配。内容还涉及眼外肌的血液供应、慢纤维与快纤维两类肌纤维的结构特点，以及眼眶骨性结构、Tenon囊、肌锥、肌鞘、节制韧带、Lockwood韧带和眶脂肪等筋膜关系及其临床意义。

在内斜视部分，教材介绍了Duane眼球后退综合征（属先天性颅神经异常支配性眼病，分为三型）、Möbius综合征及盲点综合征等特殊类型内斜视，以及知觉性内斜视和手术后内斜视等继发性内斜视的病因与处理原则。外斜视章节概述了其发病过程四期分期（从视远外隐斜到视近、视远均外斜）、假性外斜视的鉴别及外隐斜视的病因。此外，教材还涉及先天性眼球震颤的遗传学研究进展，包括X连锁遗传位点（Xp11.4-p11.3、Xq26.3-27.1）、FRMD7致病基因的发现与功能，以及常染色体显性遗传位点和合并眼球震颤疾病的相关遗传因素。",completed,2026-08-06 21:08:39.986785+00
03-白内障：晶状体与人工晶体,e54827b4-a81a-40f5-bcff-ea685a1d971f,白内障与人工晶状体-李筱荣 2011_weknora.mhtml,白内障与人工晶状体-李筱荣 2011_weknora.mhtml,"本书为《白内障与人工晶状体》专业著作，由李筱荣主编，袁佳琴作序。全书以白内障治疗为切入点，分上下两篇，系统介绍了白内障的发病机制、分类、治疗手段及人工晶状体的选择与应用，旨在为临床医生提供参考。

上篇为白内障部分。第一章详述晶状体的解剖、组织形态学及生理，包括晶状体的双凸透镜结构、悬韧带功能、囊膜/上皮细胞/纤维的组织学特点，以及屈光、调节、保护三大生理功能。白内障各论部分介绍了先天性白内障，涵盖其遗传与非遗传病因、白瞳症等临床表现及核性、绕核性、全白内障等九种临床类型和诊断要点；年龄相关性白内障是最常见的类型，书中详述了其流行病学、皮质性/核性/后囊下性三种分型及各期的临床特征与手术时机；并发性白内障则概述了眼部炎症、退行性病变等导致的晶状体混浊。

术式部分介绍了抗青光眼术后白内障超声乳化术的解剖特点及手术技巧，以及儿童白内障手术的时机选择、手术方法（如连续环形撕囊、人工晶状体植入、后囊膜处理）和常见并发症处理。此外，还介绍了无晶状体眼的矫正方式，如角膜接触镜的优缺点与适用人群、表层角膜镜片术的评价，以及人工晶状体二期植入的适应证、禁忌证和不同类型植入方法的选择。",completed,2026-08-06 20:36:27.965139+00
01-眼科综合：基础与全身病,0d15958d-3410-4e87-a80e-974cec88a15f,临床眼科彩色图谱-龚向明 2012_weknora.mhtml,临床眼科彩色图谱-龚向明 2012_weknora.mhtml,"《临床眼科彩色图谱》是由龚向明、钟兴武、杨晓主编，广东科技出版社于2012年出版的眼科学图谱专著，为广东省优秀科技专著出版基金资助项目。全书共十七章、660千字，收录330多种眼病及930多幅真实病例彩色照片，内容涵盖眼附属器官、眼球前节与后节组织疾病、颅神经病、常见全身病在眼部的表现等眼科学全部篇章，附录收录眼科治疗常用药物。该书以图文并重方式编写，对每一病种的临床要点、鉴别诊断与治疗作扼要文字描述，并配以典型病例图谱，兼具理性认识与直观感知。

全书具体内容可从抽样章节窥见。第一章为眼睑病，分节阐述眼睑位置与形态功能异常及眼睑炎症两大类病变，详述了睑内翻（分为疤痕性、老年性痉挛性、婴幼儿性、机械性四类）、睑外翻、上睑下垂、下颌瞬目综合征、老年性眼睑皮肤松垂症、眼睑皮肤松弛症、睑痉挛、眼睑闭合不全、眼睑退缩、内眦赘皮、先天性睑裂狭小综合征、眼睑缺损、倒睫、双行睫及睑腺炎等的临床特点、鉴别诊断和治疗方法。第八章涉及葡萄膜炎症性疾病，包括后葡萄膜炎、Behcet病、Vogt-小柳-原田综合征、交感性眼炎及急性视网膜坏死综合征等，重点描述了反复发作的葡萄膜炎、视网膜血管炎、前房积脓、晚霞状眼底、Dalen-Fuch结节等特征性表现及糖皮质激素、免疫抑制剂等治疗策略。附录部分则介绍了眼科常用药物，包括促进组织修复的酶类及生物制剂、以活血化瘀、清肝明目、补益肝肾等为主要功效的眼科常用中成药，以及中山大学中山眼科中心经验的协定中草药处方。

书中还收录了不少在其他图谱中少见的眼病珍贵彩色照片。据序言评价，本书病种齐全、系统性及实用性强，适用于各级眼科医师、眼视光师、研究生、全科医师、眼科实习医师及其他医务工作者作为临床诊病和教学参考书使用。",completed,2026-08-06 19:12:06.448631+00
06-眼底病与视网膜内科,9c37e131-0d3c-4d4c-b8c6-9692eb0f67df,同仁荧光素眼底血管造影-魏文斌 2014_weknora.mhtml,同仁荧光素眼底血管造影-魏文斌 2014_weknora.mhtml,"《同仁荧光素眼底血管造影手册》由魏文斌、杨丽红编著，属同仁眼科手册系列，2014年由人民卫生出版社出版。前言指出，该手册基于北京同仁医院眼科的临床积累，同仁医院眼科已有127年历史，为国家级重点学科和首批国家临床重点专科，2012年门诊量达93万人次。眼底荧光血管造影（FFA）自20世纪60年代应用于临床，至今仍是眼底病诊断、鉴别诊断、治疗与随诊的基本影像技术。

第一章阐述基本理论。荧光素钠吸收光谱位于465—490nm蓝光区，发射光谱位于520—530nm黄绿区，可通过滤光片区分激发光与荧光；其80%以上与血浆蛋白结合，游离分子可自由通过脉络膜毛细血管和Bruch膜，但无法通过血视网膜屏障及RPE封闭小带。造影流程包括造影前眼底检查、自发荧光拍摄（对卵黄样病变、Stargardt病、中浆等有价值）、皮试、静脉注射（成人常规3—5ml）及分期拍片。不良反应分轻、中、重度，恶心呕吐最常见（发生率低于5%），重度反应罕见，文献报道22万例研究中出现1例相关性死亡。设备部分重点介绍海德堡HRA-Ⅱ共焦激光扫描造影仪，其优势包括分辨率高、曝光量低、立体造影、动态造影、FFA与ICGA同步造影以及对老幼患者更安全。

第二章总结读片六原则：同病异影、异病同影、形影不离（须结合眼底彩照）、时移影异（以时间为主线动态观察）、鉴影度形（分析异常荧光形态）、相时而动（对特定病变做动态观察）。

第七章介绍视网膜静脉阻塞，将中央静脉阻塞分为不完全性、轻中度及严重缺血性三类，FFA是区分缺血型与非缺血型的可靠手段；视网膜分支静脉阻塞多发生于动静脉交叉处，44%—60%累及颞上支，无灌注区超过5个视盘面积者须密切随诊有无新生血管。另介绍IRVAN综合征，以多发后极部动脉瘤、周边视网膜血管阻塞和血管炎为特征，需与Coats病鉴别。第八章提及梅毒性脉络膜视网膜炎眼底表现多样。第十五章讲述脉络膜骨瘤、黑色素瘤、转移癌及黑色素细胞瘤等肿瘤的FFA与ICGA特征。",completed,2026-08-06 13:42:47.727068+00
11-整形与泪道,431f5fd5-fa01-4329-9883-2da449261fca,眼部整形美容手术图谱-李冬梅 2008_weknora.mhtml,眼部整形美容手术图谱-李冬梅 2008_weknora.mhtml,"《眼部整形美容手术图谱》是李冬梅主编的一部眼部整形美容外科专著，内容源于作者近20年的临床与科研经验。全书分为眼部整形美容外科基础、眼睑、结膜、泪器、眼窝及眼眶五篇，共5篇36章，系统涉及相关解剖、畸形矫治、整复重建和美容手术，并配有大量手术图片及示意图，强调从术前设计、手术步骤到操作技巧、注意事项和并发症防治的连续讲解。

前言和概述部分指出，眼部整形外科学是眼科学、整形外科学与现代美学相结合的交叉学科，既要恢复眼部功能，也要改善外形。其治疗范围包括先天性畸形、外伤及感染造成的缺损、肿瘤切除后畸形、医源性畸形以及重睑、睑袋切除等美容性手术。眼部手术具有高度精细、计划性强和个体化明显等特点，医师不仅需要扎实的眼科和整形外科知识，还应具备熟练的显微操作技能、美学素养、心理学修养、职业责任感和持续总结提高的能力。

基础技术部分强调无菌操作和无创操作，要求切口尽量沿皮肤自然皱褶线或其他隐蔽部位设计，以减少张力和瘢痕；同时介绍了锐性剥离、压迫止血、结扎止血、双频射频止血、创面清洗、引流及缝合等基本方法。

书中眼睑重建内容以缺损范围和累及层次为依据，介绍了小范围缺损直接拉拢缝合、Tenzel半圆形旋转皮瓣、局部滑行及旋转皮瓣、睑板滑行瓣等修复方式，并强调眼睑缘对位、组织血运、缝合张力及术后包扎拆线管理。后部还详细介绍了义眼模型制作、虹膜与义眼成形、义眼摘戴、清洁、复查和日常保养等内容。",completed,2026-08-07 00:41:23.650861+00
03-白内障：晶状体与人工晶体,199fe87c-a479-4026-974d-2a08bf74fe29,白内障显微手术彩色图谱-李筱荣 2009_weknora.mhtml,白内障显微手术彩色图谱-李筱荣 2009_weknora.mhtml,"本书《白内障显微手术彩色图谱》由李筱荣、袁佳琴主编，科学出版社出版，系统介绍了各类白内障手术的步骤与技巧。全书共16章，含近400幅彩色插图，内容涵盖白内障术前检查与准备、现代及改良的囊外白内障摘除术、小切口非超声乳化白内障摘除术、超声乳化吸除术、儿童及复杂情况下的白内障手术、白内障与其他眼病的联合手术，以及眼内屈光矫正术、人工晶状体新进展等前沿信息，适合各级眼科医师、护士、进修医师及研究生参考。

第一章回顾了白内障手术发展史：自1745年Daniel首次施行白内障摘除术以来，历经囊内摘除术、酶制剂与冷冻器的应用，进入显微手术时代；1968年Kelman发明超声乳化仪，20世纪90年代超声乳化由动力型向抽吸型转变。在我国，现代囊外白内障摘除术曾为主要术式，在此基础上发展出小切口非超声乳化术；超声乳化技术自20世纪90年代初引入后迅速推广，出现了分而治之、拦截劈裂、预劈核等多种核处理技巧。激光乳化术则以Er:YAG激光较为成熟。天津医科大学眼科中心是国内最早进行人工晶状体培训的中心，培养了3000余名眼科医生并合作完成16万例复明手术。

第二章介绍显微手术基础，包括手术显微镜的选择与调节（0位、瞳距、屈光度、倍率、照明等）及常规显微手术器械（侧切刀、前房穿刺刀、巩膜隧道刀、撕囊镊、截囊针、劈核钩等）的规格与用途。

第九章节选部分讨论术中并发症的防治，包括切口灼伤、前囊撕裂、前房出血、后囊破裂、悬韧带断裂及暴发性脉络膜上腔出血等，详细阐述了各自的发生原因、预防措施及处理方法，如后囊破裂时可根据破孔大小选择囊袋内植入、睫状沟固定或放弃植入等策略。

第十六章节选部分介绍新型人工晶状体，包括拟调节人工晶状体（单光学面CrystaLens、1CU、Tetraflex，双光学面Synchrony、Sarfarazi，囊袋填充型Smart Lens及光控性晶状体）、基于菲涅耳透镜原理的微小切口ThinOptX晶状体，以及抗囊袋张力的Centerflex晶状体等，反映了该领域的最新技术进展。",completed,2026-08-06 22:36:32.841207+00
23-眼科手术与操作技术,4f0dfbe4-3760-4e04-93f0-9667aafd950a,眼科手术学-宋琛 2008_weknora.mhtml,眼科手术学-宋琛 2008_weknora.mhtml,"本书为《眼科手术学》第二版，系统介绍眼科手术的基础理论、常用经典术式及近年来经临床验证的新术式。全书按眼睑、泪器、结膜、眼肌、角膜、晶状体、青光眼、视网膜脱离、玻璃体、眼外伤、眼球、眼眶及激光治疗等内容分章，重点围绕适应证、禁忌证、术前准备、麻醉、手术步骤、术中注意事项、术后处理和并发症展开，并配有大量操作图示。第二版强调与科技发展同步，更新新理论、新技术和新术式，删除不再适用的方法，同时突出围手术期处理的重要性。

眼科手术具有高度专科化特点。眼睛是重要的视觉感受器，手术成败直接关系患者视功能、生活质量和劳动能力；显微技术的发展使手术更加精细、准确和安全，也对术者的理论知识、操作技巧及临床经验提出更高要求。眼科医师除应具备良好医德、责任心和沟通能力外，还需具有严谨的临床思维、钻研创新精神、稳定灵巧的手眼协调能力、持久耐力以及处理术中意外和并发症的专业能力。

书中还介绍眼科仪器、器械的使用、维护与消毒，包括紫外线、熏气、高压蒸气、煮沸、浸泡和环氧乙烷等方法，并具体说明冷凝器、电凝器等设备的类型、适应证、操作程序和注意事项。角膜手术部分涉及不同类型人工角膜的结构、适应证及植入步骤；晶状体手术部分概述现代囊外白内障摘除、人工晶状体植入和超声乳化技术的发展，以及小切口手术、专用器械、折叠人工晶状体材料和麻醉方式的改进。激光治疗部分则涉及Nd:YAG激光瞳孔成形、虹膜后粘连松解、前后玻璃体牵引松解及前囊膜切开等操作，强调治疗适应证、能量控制、定位、安全距离和术后抗炎、散瞳及眼压监测。",completed,2026-08-07 00:56:10.448574+00
10-小儿眼科：斜视与弱视等,4c3ec2ea-e244-4a42-a9ff-fa162dc029e0,斜视手术操作与技巧-John D Ferris 2013_weknora.mhtml,斜视手术操作与技巧-John D Ferris 2013_weknora.mhtml,本资料为《斜视手术操作与技巧》一书的节选，系统介绍斜视手术的器械、基本技术及多种术式。开篇说明丛书旨在为眼科医师提供手术理论与实用指导，强调术中应变与团队协作。第一章详列手术器械与缝线：Clark开睑器、Moorfields镊、St.Martins镊、锁定镊、Westcott剪、多种斜视钩、拉钩、眼用规、双极电凝、持针器等；缝线以6-0薇乔最常用，7-0薇乔缝结膜，丝线作牵引，爱惜邦用于上斜肌和faden术，Prolen用于调整缝线，并用Bulldog夹保护线结。第二章介绍手术准备与常用技术：头位固定、碘伏消毒、肾上腺素滴眼减少出血、牵引缝线、角膜保护；被动牵拉试验的目的、操作及Guyton改良法；角巩膜缘切口和穹隆切口、眼外肌暴露、分离与缝合要点。后续章节涉及faden术的常见错误与并发症（如欠矫、眼球运动受限、巩膜穿通率约15%但严重并发症少见），内直肌pulley后固定缝线术；下斜肌功能解剖、减弱术式（后徙、切除、前转位）及其适应证与手术步骤；代偿头位的测量、术前沟通、改良Parks手术量、四条或两条肌肉手术，以及眼球震颤合并斜视的处理。附录列出内斜视、外斜视的手术设计量表；最后介绍严重并发症：巩膜穿孔（发生率1%～2%，推荐口服环丙沙星）、眼内炎（,completed,2026-08-06 17:34:23.327073+00
12-眼眶与眼肿瘤,1acaafaf-e859-46ef-aea2-5a134105a266,现代眼眶病诊断学-肖利华 2006_weknora.mhtml,现代眼眶病诊断学-肖利华 2006_weknora.mhtml,"《现代眼眶病诊断学》系统介绍眼眶疾病的临床症状、体征、常规检查及超声、CT、MRI、DSA和放射性核素显像等影像学方法，旨在帮助临床医生认识眼眶病的发生发展规律并提高诊断准确性。全书资料主要来自作者多年临床经验及大量病例和影像资料，涵盖各类眼眶疾病，并通过典型病例、图像分析和病理对照说明诊断要点。

本书强调，现代影像学虽显著拓展了眼眶病的检查手段，能够提供病变的形态、密度、血流、组织信号及代谢等信息，但影像只能作为辅助诊断，不能替代病史采集、症状分析、体格检查和临床思维。第一章重点讨论眼球突出、眼球内陷、眼球移位和疼痛等常见表现。眼球突出是最常见症状，其病因与年龄、单侧或双侧分布及突出方向有关；搏动性或体位性突出分别提示动静脉交通、骨缺失或眶内静脉曲张等疾病。眼球内陷常见于爆裂性骨折、静脉曲张、转移性乳腺硬癌及硬化型炎性假瘤；眼球移位方向则有助于判断病变所在的眼眶解剖间隙和位置。

节选内容还以颈动脉海绵窦瘘（CCF）为例，说明超声、CT、MRI及DSA的联合应用价值。其中DSA被视为诊断CCF的“金标准”，可明确瘘口、供血动脉及静脉引流方向，并为介入治疗提供依据。书中同时分析了朗格汉斯细胞组织细胞增生症、鼻窦黏液囊肿和眼眶瘘管等容易误诊的疾病，指出应结合年龄、病程、临床表现和影像特征进行鉴别；对于外伤后反复不愈的眼周瘘管，应高度警惕残留异物，并合理选择CT或MRI检查。",completed,2026-08-07 02:35:17.521903+00
03-白内障：晶状体与人工晶体,6548b3d2-6d37-4c63-a406-7f31e3537e6a,白内障与屈光手术学-朱思泉 2009_weknora.mhtml,白内障与屈光手术学-朱思泉 2009_weknora.mhtml,"该材料为《白内障与屈光手术学》一书的汇编内容。该书由朱思泉主编，张丰菊、王开杰任副主编，北京大学医学出版社出版，获国家科学技术学术著作出版基金资助，面向高年资眼科医生、研究生及相关研究人员。全书分两部分：第一部分为白内障手术，涵盖麻醉、小切口手术、黏弹剂、人工晶状体、复杂类型白内障及术后并发症处理等；第二部分为屈光手术，介绍LASIK、LASEK、PRK、有晶状体眼人工晶状体植入、个体化切削、飞秒激光、屈光性晶状体置换术等，并将提高视觉质量作为贯穿全文的主线。

材料中具体展开的内容包括四个方面。第一，白内障手术表面麻醉与前房内麻醉：追溯了从1884年可卡因应用到现代表面麻醉复兴的历史，阐述其生理学与药理学基础，即通过阻断感觉神经末梢痛觉的产生而非神经传导实现麻醉；比较了酯类与酰胺类麻醉药物的特性，指出利多卡因最为常用；讨论了pH值、防腐剂、温度对药液的影响，以及滴注次数、双眼滴注等给药方式，并说明该麻醉方式全身副作用极小，但可引起眼干、角膜上皮水肿等局部反应。

第二，儿童白内障术后并发症：包括后发性白内障、瞳孔偏心与夹持、继发性青光眼以及人工晶状体表面沉积物、偏位、混浊等，并提出相应临床建议，如致密先天性白内障应尽早手术，术后需终身随诊，1岁以上可考虑人工晶状体植入，后囊膜撕开联合前部玻璃体切除有助于减少后发障。

第三，白内障术后感染的预防和治疗：工业化国家术后眼内炎发生率约为0.1%，感染来源以患者自身眼表细菌为主，术前结膜培养阳性率可达51%～76%；预防措施包括术前局部应用抗生素及规范消毒，其中术前24小时消毒的抗菌效果优于抗生素应用。

第四，屈光手术后视觉质量：准分子激光术后短期内对比敏感度下降，多在3～6个月恢复；影响因素包括瞳孔大小、切削区直径、术前屈光度、偏中心切削、手术方式及haze等并发症，波前像差引导的个体化切削可改善视觉质量。有晶状体眼人工晶状体植入后常见眩光与光晕，原因与光学区大小、偏中心等有关；Verisyse植入可改善对比敏感度与眩光敏感度。屈光性晶状体置换术后视觉障碍则与人工晶状体偏中心、倾斜、后囊膜混浊及设计等因素相关。",completed,2026-08-06 22:40:58.350403+00
05-青光眼,a74ee14a-ce12-4275-96fc-c6641ab4ace0,图解临床青光眼诊治-张秀兰 2014_weknora.mhtml,图解临床青光眼诊治-张秀兰 2014_weknora.mhtml,"",completed,2026-08-06 13:44:29.25324+00
04-屈光与视光：近视、接触镜与低视力,fc534190-6911-436d-8769-1b65ed962b4b,眼的光学成像原理-徐庆 2012_weknora.mhtml,眼的光学成像原理-徐庆 2012_weknora.mhtml,"《眼的光学成像原理》由徐庆编著，上海科技教育出版社2012年出版，是一部系统阐述人眼光学成像原理的眼科学著作。内容提要指出，全书共十章，涵盖眼屈光系统的组成与光学特征、光线与眼组织的相互作用、眼的光学成像过程、视网膜像的质量与评价方法、影响成像质量的因素、屈光不正的测量与矫正、眼的年龄相关性光学变化，并介绍模型眼发展历史、常用模型、光学成像理论与像差理论。

前言强调眼是人类最重要的感觉器官，约90%的外界信息经眼接收，但以往研究多集中于生理与病理过程，对眼最基本的光学成像功能关注不足；本书以屈光系统为对象，比较模型眼与真实眼中的研究成果，探讨眼的光学结构与成像原理。

正文第一章概述眼光学系统。眼球壁由外层角膜与巩膜、中层葡萄膜、内层视网膜构成。视网膜含视杆细胞和视锥细胞：视杆细胞约1.1亿至1.5亿个，在距中央凹约20°处密度最大；视锥细胞约630万至680万个，密集于中央凹中心，负责高光线水平下的高分辨视觉。眼内容物包括房水、晶状体和玻璃体，与角膜共同构成屈光系统；晶状体通过形状变化实现调节。眼的基本光学特征包括焦点、主点、结点等基点，等效屈光力约60D，以及光轴、视轴、转动中心等概念，瞳孔作为孔径光阑控制进入眼内的光束。视觉表现部分讨论了中心视力、视野、双眼视觉，以及视觉分辨力极限理论（光感受器理论和光的波动理论），并列举影响视力的因素如衍射、对比敏感度、最小可分性、游标视力等。

第五章内容涉及屈光不正的测量，将测量技术分为主观、主客观联合和客观三类，介绍常规主观验光技术、简易验光仪和Badal验光仪的原理及光学方程，指出理想验光仪应满足测量值与标靶位移线性相关、标靶外观大小独立、测量范围适当、眼净空足够等要求；同时给出角膜、房水、晶状体、折射面曲率半径及眼轴距离等参数变化对屈光不正影响的数值表。

第十章涉及视网膜像质量计算，介绍了振幅点扩散函数、瞳孔函数和波像差函数的数学表达，以及散焦、纵向色差和横向色差在波像差中的表示方法，多色光源通过波长加权叠加各单色点扩散函数得到；光学传递函数可由瞳孔函数与其复共轭的自相关积分求得，并提供了几种结果验算方法。",completed,2026-08-06 19:18:34.933265+00
